UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,ano,Unidade da Federação,Tipo,dado,escala
15,8366628,30,0.01736199998505833,0.039825509556836204,0.09135302458395453,2017,Pará,Estado,srag,incidência
15,8366628,31,0.010892439202271308,0.020776763633655233,0.0396306005544438,2017,Pará,Estado,srag,incidência
15,8366628,32,0.0,0.02112801874451553,0.04733801259590509,2017,Pará,Estado,srag,incidência
15,8366628,33,0.013823931995606676,0.026125397153578776,0.04937353400241957,2017,Pará,Estado,srag,incidência
15,8366628,34,0.010294754048516666,0.027343758691510043,0.07262739215098214,2017,Pará,Estado,srag,incidência
15,8366628,35,0.0010069506608580971,0.04517677123446506,0.09129560230017364,2017,Pará,Estado,srag,incidência
15,8366628,36,0.0,0.05600265863921816,0.13059835514625615,2017,Pará,Estado,srag,incidência
15,8366628,37,0.0,0.04654928134887859,0.11986372574099825,2017,Pará,Estado,srag,incidência
15,8366628,38,0.0,0.03603360687399682,0.07711426425037192,2017,Pará,Estado,srag,incidência
15,8366628,39,0.0,0.050501153392688236,0.11358812357502313,2017,Pará,Estado,srag,incidência
15,8366628,40,0.0,0.07201094053912138,0.18147479007855186,2017,Pará,Estado,srag,incidência
15,8366628,41,0.0,0.026584060294393863,0.0722895013738174,2017,Pará,Estado,srag,incidência
15,8366628,42,0.0,0.03852903449393641,0.09265597332432418,2017,Pará,Estado,srag,incidência
15,8366628,43,0.00616219891172487,0.030528238241372737,0.05548434532873992,2017,Pará,Estado,srag,incidência
15,8366628,44,0.0,0.06218836266985739,0.17649417036248805,2017,Pará,Estado,srag,incidência
15,8366628,45,0.0,0.05823683918194523,0.14638348021627756,2017,Pará,Estado,srag,incidência
15,8366628,46,0.0,0.035761620193546007,0.08412238389665005,2017,Pará,Estado,srag,incidência
15,8366628,47,0.010318389144049598,0.03181768452381287,0.09811270289613863,2017,Pará,Estado,srag,incidência
15,8366628,48,0.0,0.06500573055067771,0.15180031563601148,2017,Pará,Estado,srag,incidência
15,8366628,49,0.0,0.027446691153045544,0.059640964880285134,2017,Pará,Estado,srag,incidência
15,8366628,50,0.0,0.049060378929064674,0.13392134622924612,2017,Pará,Estado,srag,incidência
15,8366628,51,0.0,0.02431914931261048,0.050010016062824965,2017,Pará,Estado,srag,incidência
15,8366628,52,0.0,0.03002528696197548,0.0668541836489629,2017,Pará,Estado,srag,incidência
16,797722,1,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,2,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,3,0.0,0.034596018661484214,0.1059132066577817,2017,Amapá,Estado,srag,incidência
16,797722,4,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,5,0.0,0.034596018661484214,0.1059132066577817,2017,Amapá,Estado,srag,incidência
16,797722,6,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,7,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,8,0.0,0.034596018661484214,0.1059132066577817,2017,Amapá,Estado,srag,incidência
16,797722,9,0.0,0.09491171008126777,0.3078583800112025,2017,Amapá,Estado,srag,incidência
16,797722,10,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,11,0.0,0.12167079463269047,0.4047525333573323,2017,Amapá,Estado,srag,incidência
16,797722,12,0.0,0.06603300471886908,0.20837053309323306,2017,Amapá,Estado,srag,incidência
16,797722,13,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,14,0.0,0.14712204887597924,0.3882469858481987,2017,Amapá,Estado,srag,incidência
16,797722,15,0.0,0.2338149497008568,0.7144617560245077,2017,Amapá,Estado,srag,incidência
16,797722,16,0.06722239609946913,0.4133757355404761,0.8718038312498038,2017,Amapá,Estado,srag,incidência
16,797722,17,0.0,0.12167079463269047,0.4047525333573323,2017,Amapá,Estado,srag,incidência
16,797722,18,0.0,0.034596018661484214,0.1059132066577817,2017,Amapá,Estado,srag,incidência
16,797722,19,0.01693216140339371,0.1591911677434832,0.3213508377197203,2017,Amapá,Estado,srag,incidência
16,797722,20,0.0,0.12833982380171993,0.3341589009868722,2017,Amapá,Estado,srag,incidência
