UF,População,isoweek,corredor baixo,corredor mediano,corredor alto
Amazonas,3938336,14,0.013238393075175757,0.050892380904308754,0.19564568142080677
Amazonas,3938336,15,0.02549421032533685,0.07221544429889243,0.20455900883909922
Amazonas,3938336,16,0.031785286585140356,0.05381974858441115,0.09112912447495039
Amazonas,3938336,17,0.04852187245956182,0.06090886466096487,0.07645809211875657
Amazonas,3938336,18,0.02506631575855783,0.05265960640578556,0.11062791091927887
Amazonas,3938336,19,0.03172372074130671,0.05869429556863211,0.10859446029015969
Amazonas,3938336,20,0.03851267428297948,0.07008625138113686,0.12754457393863153
Amazonas,3938336,21,0.0,0.15488895365541802,0.15488895365541802
Amazonas,3938336,22,0.014969632689009032,0.05487187612524103,0.20113538201337894
Amazonas,3938336,23,0.011634480809387514,0.05724838206292286,0.28169518713529285
Amazonas,3938336,24,0.050289677622049354,0.07594829471130149,0.11469835843659654
Amazonas,3938336,25,0.024104390588969737,0.058092852450449844,0.14000683789840546
Amazonas,3938336,26,0.018220160895579648,0.03935194884943375,0.08499243706591783
Amazonas,3938336,27,0.043590703523136605,0.06377731887402725,0.09331224490562362
Amazonas,3938336,28,0.02550165637318156,0.04888910846644269,0.09372508560491619
Amazonas,3938336,29,0.024523440768578167,0.027232437535874673,0.030240685275107627
Amazonas,3938336,30,0.01898434155758827,0.03682185222011225,0.07141932190836696
Amazonas,3938336,31,0.025116874602654854,0.026480645737153984,0.027918465563487427
Amazonas,3938336,32,0.0,0.026261049008107044,0.026261049008107044
Amazonas,3938336,33,0.0,0.0,0.0
Amazonas,3938336,34,0.0,0.025814825609236338,0.025814825609236338
Amazonas,3938336,35,0.025532000618282133,0.027042649516910978,0.028642678802492123
Amazonas,3938336,36,0.0,0.026261049008107044,0.026261049008107044
Amazonas,3938336,37,0.024984322491143005,0.025822581240131974,0.026688964735369542
Amazonas,3938336,38,0.0,0.0,0.0
Amazonas,3938336,39,0.0,0.025814825609236338,0.025814825609236338
Amazonas,3938336,40,0.01791342377123728,0.036518644605275694,0.07444759979093148
Amazonas,3938336,41,0.0,0.0,0.0
Amazonas,3938336,42,0.0,0.0,0.0
Amazonas,3938336,43,0.0,0.0,0.0
Amazonas,3938336,44,0.0,0.0,0.0
Amazonas,3938336,45,0.0,0.026261049008107044,0.026261049008107044
Amazonas,3938336,46,0.0,0.0,0.0
Amazonas,3938336,47,0.0,0.027847512590556636,0.027847512590556636
Amazonas,3938336,48,0.0,0.0,0.0
Amazonas,3938336,49,0.0,0.025391434351969968,0.025391434351969968
Amazonas,3938336,50,0.0,0.0,0.0
Amazonas,3938336,51,0.025153401572734845,0.027466792933256795,0.029992949933903487
Amazonas,3938336,52,0.0,0.028727897115058396,0.028727897115058396
Roraima,505665,1,,,
Roraima,505665,2,,,
Roraima,505665,3,,,
Roraima,505665,4,,,
Roraima,505665,5,,,
Roraima,505665,6,,,
Roraima,505665,7,,,
Roraima,505665,8,,,
Roraima,505665,9,,,
Roraima,505665,10,,,
Roraima,505665,11,,,
Roraima,505665,12,,,
Roraima,505665,13,,,
Roraima,505665,14,,,
Roraima,505665,15,,,
Roraima,505665,16,,,
Roraima,505665,17,,,
Roraima,505665,18,,,
Roraima,505665,19,,,
Roraima,505665,20,,,
Roraima,505665,21,,,
Roraima,505665,22,,,
Roraima,505665,23,,,
Roraima,505665,24,,,
Roraima,505665,25,,,
Roraima,505665,26,,,
Roraima,505665,27,,,
Roraima,505665,28,,,
Roraima,505665,29,,,
Roraima,505665,30,,,
Roraima,505665,31,,,
Roraima,505665,32,,,
Roraima,505665,33,,,
Roraima,505665,34,,,
Roraima,505665,35,,,
Roraima,505665,36,,,
Roraima,505665,37,,,
Roraima,505665,38,,,
Roraima,505665,39,,,
Roraima,505665,40,,,
Roraima,505665,41,,,
Roraima,505665,42,,,
Roraima,505665,43,,,
Roraima,505665,44,,,
Roraima,505665,45,,,
Roraima,505665,46,,,
Roraima,505665,47,,,
Roraima,505665,48,,,
Roraima,505665,49,,,
Roraima,505665,50,,,
Roraima,505665,51,,,
Roraima,505665,52,,,
Pará,8175113,1,0.009052762889525012,0.017630025309635144,0.03433402555787961
Pará,8175113,2,0.012083712169581798,0.012388918166771585,0.012701832945783822
Pará,8175113,3,0.00882434053882131,0.017866293141526622,0.036173176818672284
Pará,8175113,4,0.0064907094438154235,0.024932620897866936,0.09577313392591737
Pará,8175113,5,0.012308517667605786,0.012466310448933463,0.01262612610275574
Pará,8175113,6,0.02431867771094391,0.024617320785776997,0.02491963131684294
Pará,8175113,7,0.00983048444048796,0.029856350170629098,0.09067728563201687
Pará,8175113,8,0.013066922943954855,0.0317179577282708,0.07699049322991472
Pará,8175113,9,0.014811452698719458,0.03952077706882654,0.10545162935023396
Pará,8175113,10,0.05988012049846028,0.07114146429891359,0.08452067064099737
Pará,8175113,11,0.01962577669010385,0.05066014357257547,0.13076935437098255
Pará,8175113,12,0.03178797819146069,0.05201226767197138,0.08510374494680906
Pará,8175113,13,0.04569213929936389,0.07498540226234696,0.12305859691984845
Pará,8175113,14,0.0608714950269158,0.08854735857160978,0.12880634370064853
Pará,8175113,15,0.10357158163783592,0.15646844421508874,0.2363811930641275
Pará,8175113,16,0.04757848524381432,0.11212932988238344,0.2642578164362007
Pará,8175113,17,0.01838692213504903,0.08409379280103922,0.3846084698528178
Pará,8175113,18,0.033580331752135976,0.12245064913339292,0.4465161804792339
Pará,8175113,19,0.06452834994965881,0.16280719621609352,0.4107680292526328
Pará,8175113,20,0.045713004679818044,0.14215571977277036,0.4420678274302151
Pará,8175113,21,0.04487726974965175,0.16443609737700307,0.6025150431703583
Pará,8175113,22,0.048602271321371446,0.16773452321797178,0.5788797419183334
Pará,8175113,23,0.05339207981857996,0.14248575581059722,0.38024723288363366
Pará,8175113,24,0.02102088906601313,0.0733100306060198,0.2556676157025584
Pará,8175113,25,0.022534381901160323,0.06775695972574691,0.20373337113986215
Pará,8175113,26,0.01621343415380514,0.039119498937130605,0.0943868635463023
Pará,8175113,27,0.010155130481596258,0.03614930776195037,0.12868101045441188
Pará,8175113,28,0.01472698360065102,0.034187904487137946,0.07936539110222125
Pará,8175113,29,0.02123202551391913,0.04329284218145838,0.0882756184952746
Pará,8175113,30,0.015738603844409615,0.025742077975440113,0.04210377140466723
Pará,8175113,31,0.011496044378050841,0.0195597494685653,0.033279603548112574
Pará,8175113,32,0.0073259956289779375,0.02197863863352515,0.06593787119833117
Pará,8175113,33,0.024498545153857486,0.024995134087448988,0.025501788948115618
Pará,8175113,34,0.011878188773729677,0.03055093152828535,0.07857758746099729
Pará,8175113,35,0.012218126195842094,0.028698284369179275,0.06740735138376237
Pará,8175113,36,0.00981118149950613,0.015793274525853294,0.025422781166725146
Pará,8175113,37,0.012400488811527449,0.030914289694679804,0.07706900283141882
Pará,8175113,38,0.03659875829208991,0.037605390894543136,0.03863971047993263
Pará,8175113,39,0.024602396598645857,0.03285133485424518,0.043866059852280606
Pará,8175113,40,0.01002370629517871,0.015793274525853294,0.02488376184455229
Pará,8175113,41,0.012659414197876539,0.01998106130076208,0.03153722632535239
Pará,8175113,42,0.02169468900328995,0.028817677075310084,0.038279346244185164
Pará,8175113,43,0.010110099956992672,0.01585897886413541,0.024876827299727927
Pará,8175113,44,0.011824502304821169,0.022777843398658855,0.04387754651477261
Pará,8175113,45,0.012032793706024066,0.022777843398658855,0.04311801253885712
Pará,8175113,46,0.008166996418289081,0.0198122494046933,0.048062372795309845
Pará,8175113,47,0.00889994429826924,0.01794548329771932,0.036184537789899426
Pará,8175113,48,0.014651991257955863,0.04395727726705029,0.13187574239666233
Pará,8175113,49,0.010110099956992672,0.01585897886413541,0.024876827299727927
Pará,8175113,50,0.01294619552979132,0.01998106130076208,0.030838620487855968
Pará,8175113,51,0.009300688082852879,0.017945483297719306,0.03462543501296952
Pará,8175113,52,0.01024239891219068,0.01585897886413541,0.02455549845005015
Amapá,766679,1,,,
Amapá,766679,2,,,
Amapá,766679,3,,,
Amapá,766679,4,,,
Amapá,766679,5,,,
Amapá,766679,6,,,
Amapá,766679,7,,,
Amapá,766679,8,,,
Amapá,766679,9,,,
Amapá,766679,10,,,
Amapá,766679,11,,,
Amapá,766679,12,,,
Amapá,766679,13,,,
Amapá,766679,14,,,
Amapá,766679,15,,,
Amapá,766679,16,,,
Amapá,766679,17,,,
Amapá,766679,18,,,
Amapá,766679,19,,,
Amapá,766679,20,,,
Amapá,766679,21,,,
Amapá,766679,22,,,
Amapá,766679,23,,,
Amapá,766679,24,,,
Amapá,766679,25,,,
Amapá,766679,26,,,
Amapá,766679,27,,,
Amapá,766679,28,,,
Amapá,766679,29,,,
Amapá,766679,30,,,
Amapá,766679,31,,,
Amapá,766679,32,,,
Amapá,766679,33,,,
Amapá,766679,34,,,
Amapá,766679,35,,,
Amapá,766679,36,,,
Amapá,766679,37,,,
Amapá,766679,38,,,
Amapá,766679,39,,,
Amapá,766679,40,,,
Amapá,766679,41,,,
Amapá,766679,42,,,
Amapá,766679,43,,,
Amapá,766679,44,,,
Amapá,766679,45,,,
Amapá,766679,46,,,
Amapá,766679,47,,,
Amapá,766679,48,,,
Amapá,766679,49,,,
Amapá,766679,50,,,
Amapá,766679,51,,,
Amapá,766679,52,,,
Tocantins,1515126,1,0.0,0.0,0.0
Tocantins,1515126,2,0.06640338483196312,0.06722722681910401,0.06806128990598996
Tocantins,1515126,3,0.0,0.07228290371989507,0.07228290371989507
Tocantins,1515126,4,0.0,0.06765149198600426,0.06765149198600426
Tocantins,1515126,5,0.06553509831426668,0.06992886586905007,0.07461721134958696
Tocantins,1515126,6,0.0,0.0,0.0
Tocantins,1515126,7,0.07095518305685795,0.07183158801208506,0.07271881790796421
Tocantins,1515126,8,0.0,0.06680562236117793,0.06680562236117793
Tocantins,1515126,9,0.0,0.0,0.0
Tocantins,1515126,10,0.06432603665656152,0.06949031852769631,0.07506920401240243
Tocantins,1515126,11,0.054169174416445726,0.08418289936753198,0.13082644552493825
Tocantins,1515126,12,0.0,0.13361124472235586,0.13361124472235586
Tocantins,1515126,13,0.06816077783785153,0.1093273089792464,0.17535686750930954
Tocantins,1515126,14,0.06590690563381453,0.06858491098935199,0.07137173214522659
Tocantins,1515126,15,0.0,0.20041686708353373,0.20041686708353373
Tocantins,1515126,16,0.06553509831426668,0.06992886586905007,0.07461721134958696
Tocantins,1515126,17,0.05372023290409709,0.09090771526392821,0.1538379907857242
Tocantins,1515126,18,0.06553509831426668,0.06992886586905007,0.07461721134958696
Tocantins,1515126,19,0.06892421583095763,0.09827551536435589,0.14012603268228666
Tocantins,1515126,20,0.06293511926066231,0.11686994210185125,0.2170264158922057
Tocantins,1515126,21,0.04987585016919354,0.09933045225255535,0.197821966166531
Tocantins,1515126,22,0.06514572559620643,0.13661444232729336,0.2864885713005885
Tocantins,1515126,23,0.06485246170198049,0.1241327511506307,0.23759992302271918
Tocantins,1515126,24,0.04287932470814481,0.10606380695433536,0.2623532721705783
Tocantins,1515126,25,0.04423461562582187,0.10843994643916331,0.265837553177792
Tocantins,1515126,26,0.06614853333271255,0.06831288558408724,0.07054805453285519
Tocantins,1515126,27,0.04908363875017855,0.09449945674888044,0.18193735332633704
Tocantins,1515126,28,0.05302950845556599,0.08606884252645156,0.13969289683403782
Tocantins,1515126,29,0.06586636261503953,0.097379902633384,0.1439709900531549
Tocantins,1515126,30,0.0,0.0,0.0
Tocantins,1515126,31,0.1191946021706229,0.16814768080732423,0.23720572950450444
Tocantins,1515126,32,0.05217235242047592,0.0853631801145848,0.13966923439732015
Tocantins,1515126,33,0.0,0.0705370834608879,0.0705370834608879
Tocantins,1515126,34,0.05788952355956195,0.082393579272113,0.11726995642458761
Tocantins,1515126,35,0.0391345944659203,0.11964872255653677,0.36580976511402963
Tocantins,1515126,36,0.0,0.06765149198600426,0.06765149198600426
Tocantins,1515126,37,0.06630869002108214,0.06907922217621135,0.07196551364463967
Tocantins,1515126,38,0.04666532660198914,0.09708010877771991,0.20196038914880765
Tocantins,1515126,39,0.054727643128329194,0.08799136860444313,0.14147294687490689
Tocantins,1515126,40,0.0,0.0705370834608879,0.0705370834608879
Tocantins,1515126,41,0.0,0.0,0.0
Tocantins,1515126,42,0.047542440443775924,0.09769277287978236,0.2007443829945458
Tocantins,1515126,43,0.0,0.07138309020252809,0.07138309020252809
Tocantins,1515126,44,0.0,0.0705370834608879,0.0705370834608879
Tocantins,1515126,45,0.0,0.06680562236117793,0.06680562236117793
Tocantins,1515126,46,0.07013458406880857,0.07095882602828073,0.07179275471815522
Tocantins,1515126,47,0.0,0.0,0.0
Tocantins,1515126,48,0.0,0.07228290371989507,0.07228290371989507
Tocantins,1515126,49,0.0,0.0,0.0
Tocantins,1515126,50,0.0,0.0705370834608879,0.0705370834608879
Tocantins,1515126,51,0.0,0.0,0.0
Tocantins,1515126,52,0.0,0.13530298397200854,0.13530298397200854
Maranhão,6904241,1,,,
Maranhão,6904241,2,,,
Maranhão,6904241,3,,,
Maranhão,6904241,4,,,
Maranhão,6904241,5,,,
Maranhão,6904241,6,,,
Maranhão,6904241,7,,,
Maranhão,6904241,8,,,
Maranhão,6904241,9,,,
Maranhão,6904241,10,,,
Maranhão,6904241,11,,,
Maranhão,6904241,12,,,
Maranhão,6904241,13,,,
Maranhão,6904241,14,,,
Maranhão,6904241,15,,,
Maranhão,6904241,16,,,
Maranhão,6904241,17,,,
Maranhão,6904241,18,,,
Maranhão,6904241,19,,,
Maranhão,6904241,20,,,
Maranhão,6904241,21,,,
Maranhão,6904241,22,,,
Maranhão,6904241,23,,,
Maranhão,6904241,24,,,
Maranhão,6904241,25,,,
Maranhão,6904241,26,,,
Maranhão,6904241,27,,,
Maranhão,6904241,28,,,
Maranhão,6904241,29,,,
Maranhão,6904241,30,,,
Maranhão,6904241,31,,,
Maranhão,6904241,32,,,
Maranhão,6904241,33,,,
Maranhão,6904241,34,,,
Maranhão,6904241,35,,,
Maranhão,6904241,36,,,
Maranhão,6904241,37,,,
Maranhão,6904241,38,,,
Maranhão,6904241,39,,,
Maranhão,6904241,40,,,
Maranhão,6904241,41,,,
Maranhão,6904241,42,,,
Maranhão,6904241,43,,,
Maranhão,6904241,44,,,
Maranhão,6904241,45,,,
Maranhão,6904241,46,,,
Maranhão,6904241,47,,,
Maranhão,6904241,48,,,
Maranhão,6904241,49,,,
Maranhão,6904241,50,,,
Maranhão,6904241,51,,,
Maranhão,6904241,52,,,
Piauí,3204028,1,0.03112966098200059,0.03138295005043049,0.031638300026373106
Piauí,3204028,2,0.031266869572286166,0.0718490197921352,0.16510388522125344
Piauí,3204028,3,0.032307348932744506,0.0655560970515227,0.13302242377036727
Piauí,3204028,4,0.06208947576070738,0.06314314737854736,0.06421470002798953
Piauí,3204028,5,0.031290713636001485,0.07200441633639729,0.16569248091485073
Piauí,3204028,6,0.020275530448721168,0.0499250738698781,0.12293207357590953
Piauí,3204028,7,0.060669710053272284,0.11453705145713423,0.21623205624314074
Piauí,3204028,8,0.014828985729858779,0.0705961849258598,0.33608646045501706
Piauí,3204028,9,0.012199896784822811,0.08353053248076817,0.5719187612472907
Piauí,3204028,10,0.028827025990743268,0.049337096879329086,0.08443982841871862
Piauí,3204028,11,0.032653182717369826,0.07232103319186438,0.16017831668079574
Piauí,3204028,12,0.0260945753650326,0.05174380554304131,0.10260452123179156
Piauí,3204028,13,0.03717781954989715,0.08892422883110682,0.21269451971475087
Piauí,3204028,14,0.03179537908425935,0.07888573630306049,0.19571898720203473
Piauí,3204028,15,0.03391329914567441,0.07139246330461531,0.15029159489341345
Piauí,3204028,16,0.0392654277428018,0.07477606525327873,0.14240160508088784
Piauí,3204028,17,0.022553033956734445,0.04434053032808311,0.08717597080496466
Piauí,3204028,18,0.024970985605300578,0.07579431718032982,0.23005814058108293
Piauí,3204028,19,0.02605167777136827,0.0719981020793552,0.1989786127604554
Piauí,3204028,20,0.030852545742550756,0.05726852572856711,0.10630189373968991
Piauí,3204028,21,0.17527176003961545,0.20319383658292592,0.23556410465643085
Piauí,3204028,22,0.05178492041839006,0.07680005136278867,0.11389894667545669
Piauí,3204028,23,0.03777414214467444,0.05871472529716398,0.091263990946978
Piauí,3204028,24,0.022553033956734445,0.04434053032808311,0.08717597080496466
Piauí,3204028,25,0.029872684106474465,0.041536903273038654,0.057755584579017895
Piauí,3204028,26,0.01632190757353304,0.06304304904263475,0.243502544949882
Piauí,3204028,27,0.022437609330455115,0.04457816748472311,0.08856616527317517
Piauí,3204028,28,0.018738691352862026,0.05459688200294993,0.15907298264928013
Piauí,3204028,29,0.031141467881637325,0.03146942442449908,0.031800834738211145
Piauí,3204028,30,0.028652342990468146,0.0628961354746146,0.13806633052511974
Piauí,3204028,31,0.03134587181474259,0.0719981020793552,0.16537191033210438
Piauí,3204028,32,0.020293405515046905,0.05002866532072435,0.1233340235534766
Piauí,3204028,33,0.02215581180303264,0.04535596218112971,0.09284982756057208
Piauí,3204028,34,0.03125391115957829,0.031448067737307295,0.03164343046093219
Piauí,3204028,35,0.021996624931840597,0.04535596218112973,0.09352177035115423
Piauí,3204028,36,0.0,0.03163808060623625,0.03163808060623625
Piauí,3204028,37,0.03138130132702381,0.031628588091489496,0.031877823492286184
Piauí,3204028,38,0.022584556290240244,0.044276062937134125,0.08680133999622662
Piauí,3204028,39,0.0,0.1256215913366326,0.1256215913366326
Piauí,3204028,40,0.031539808052441234,0.03174077732636725,0.03194302716132253
Piauí,3204028,41,0.0223109714200611,0.044276062937134146,0.08786572813456167
Piauí,3204028,42,0.025308522021263928,0.03962555739031727,0.06204174219158577
Piauí,3204028,43,0.03017868539959184,0.04446211441555341,0.06550582280593636
Piauí,3204028,44,0.022258660234429125,0.0446489476968324,0.0895619282310144
Piauí,3204028,45,0.0,0.031210713514363803,0.031210713514363803
Piauí,3204028,46,0.03111769766450291,0.03130790434708992,0.03149927366653042
Piauí,3204028,47,0.0,0.0,0.0
Piauí,3204028,48,0.03129432288329378,0.03152152452131737,0.03175037567847301
Piauí,3204028,49,0.0,0.03140539783415815,0.03140539783415815
Piauí,3204028,50,0.0,0.03163808060623625,0.03163808060623625
Piauí,3204028,51,0.0,0.031210713514363803,0.031210713514363803
Piauí,3204028,52,0.0223109714200611,0.044276062937134146,0.08786572813456167
Ceará,8904459,1,0.015417919456826388,0.026299530825005513,0.04486113211008997
Ceará,8904459,2,0.014195844361790928,0.023764308747473862,0.03978223174701074
Ceará,8904459,3,0.012489013389353563,0.017393306000205222,0.024223458185629657
Ceará,8904459,4,0.015758158852487148,0.03320068353615304,0.06995013805777235
Ceará,8904459,5,0.014748138467641928,0.022991275741253477,0.035841727508195025
Ceará,8904459,6,0.013603836862206517,0.021291236557743044,0.033322713198447367
Ceará,8904459,7,0.014775434251256428,0.025576483740020972,0.044273251762325085
Ceará,8904459,8,0.01643360191212339,0.038739588902753426,0.09132238667940473
Ceará,8904459,9,0.020301323146190712,0.03894095901992072,0.0746945545603848
Ceará,8904459,10,0.03101697830109066,0.0467312873066691,0.07040702650463093
Ceará,8904459,11,0.04488319120122373,0.09413315860302056,0.19742472207145173
Ceará,8904459,12,0.024523953694272137,0.0485099574694152,0.09595581540484205
Ceará,8904459,13,0.03755172493406497,0.06605110149437504,0.11617969657267527
Ceará,8904459,14,0.0332095869996793,0.05662253569748267,0.09654174708175867
Ceará,8904459,15,0.04399243018981684,0.07546834508267178,0.12946479848789055
Ceará,8904459,16,0.01918932671492348,0.047753703351442585,0.11883773816848436
Ceará,8904459,17,0.019125111684989055,0.04411842473296028,0.10177380571563419
Ceará,8904459,18,0.01757820074590211,0.03601830498453899,0.07380267825543531
Ceará,8904459,19,0.02137755859615943,0.04351869444626188,0.08859181733911128
Ceará,8904459,20,0.01889120547662134,0.04542525700818151,0.10922828491876574
Ceará,8904459,21,0.03197920488314815,0.049140168189442425,0.07551019915942862
Ceará,8904459,22,0.014226385953685437,0.03756252371052768,0.09917790731232343
Ceará,8904459,23,0.02055311567685194,0.03795798740431964,0.07010172231012192
Ceará,8904459,24,0.013156034662631105,0.028987227631010287,0.06386874064103149
Ceará,8904459,25,0.010137962515710102,0.0173596953573723,0.02972579770676584
Ceará,8904459,26,0.010559622784573529,0.017992810506019433,0.03065840859187455
Ceará,8904459,27,0.018244759725820278,0.041102990590685895,0.09259951136035341
Ceará,8904459,28,0.016130227542712514,0.03350886163495276,0.06961115738120503
Ceará,8904459,29,0.0,0.1025223225270249,0.1025223225270249
Ceará,8904459,30,0.009669460994039761,0.0135710367048553,0.01904687731384962
Ceará,8904459,31,0.009268274644171686,0.025893261529418034,0.07233935315592492
Ceará,8904459,32,0.022710649962420493,0.044276854396313896,0.08632248916153161
Ceará,8904459,33,0.010199204547252962,0.02240872634917104,0.04923433138982206
Ceará,8904459,34,0.018552426551901386,0.02780154351698431,0.04166171038405525
Ceará,8904459,35,0.008079832944114459,0.01605122863341798,0.03188703806431166
Ceará,8904459,36,0.013782716045975401,0.021384434956445895,0.03317880575069936
Ceará,8904459,37,0.00912286452394738,0.014249610967790063,0.022257418401901728
Ceará,8904459,38,0.022333167071202833,0.022892882757640592,0.023466626085059394
Ceará,8904459,39,0.008079832944114459,0.01605122863341798,0.03188703806431166
Ceará,8904459,40,0.0,0.0341741075090083,0.0341741075090083
Ceará,8904459,41,0.0,0.045565476678677726,0.045565476678677726
Ceará,8904459,42,0.04008385105483013,0.05058237207633017,0.06383060253787656
Ceará,8904459,43,0.011124666991779691,0.011418666600501472,0.011720435949206699
Ceará,8904459,44,0.0,0.022782738339338863,0.022782738339338863
Ceará,8904459,45,0.0,0.011837044148031705,0.011837044148031705
Ceará,8904459,46,0.007062938531577377,0.019873684761281304,0.05592054131930509
Ceará,8904459,47,0.00752660985683447,0.018614365933299747,0.04603594788218747
Ceará,8904459,48,0.0068287847340341955,0.020215354842603554,0.05984382102069179
Ceará,8904459,49,0.009778647086471498,0.013663437253624039,0.01909154875238328
Ceará,8904459,50,0.019567549782193935,0.02830643178834827,0.040948104872973824
Ceará,8904459,51,0.011668823252816192,0.011779942547141214,0.011892120002799543
Ceará,8904459,52,0.011283330047791825,0.011505014392131849,0.011731054183695105
Rio Grande do Norte,3442175,1,0.01773604263406697,0.07039785560598684,0.2794229905831573
Rio Grande do Norte,3442175,2,0.027860838957289445,0.10025619835952347,0.3607682211189953
Rio Grande do Norte,3442175,3,0.02871618338541298,0.06957426217086848,0.168566201561438
Rio Grande do Norte,3442175,4,0.03392348641083709,0.07402668884237187,0.16153854573198398
Rio Grande do Norte,3442175,5,0.045278724621144115,0.0797308199327922,0.14039714458270675
Rio Grande do Norte,3442175,6,0.033420196876655095,0.0769169492681917,0.1770252014541007
Rio Grande do Norte,3442175,7,0.022639362310572057,0.0398654099663961,0.07019857229135337
Rio Grande do Norte,3442175,8,0.06195223531755839,0.08613904806588041,0.11976865021354782
Rio Grande do Norte,3442175,9,0.043206463099582086,0.07402668884237187,0.12683173460264904
Rio Grande do Norte,3442175,10,0.0321589870654424,0.05942429981326423,0.10980592769015865
Rio Grande do Norte,3442175,11,0.058519116515749925,0.13063031269345954,0.29160178092911415
Rio Grande do Norte,3442175,12,0.0524145657550452,0.10986385236380651,0.23028076036391582
Rio Grande do Norte,3442175,13,0.07127352384026793,0.11884859962652847,0.19818003758089148
Rio Grande do Norte,3442175,14,0.050053503292936716,0.10073715474827948,0.20274253906640805
Rio Grande do Norte,3442175,15,0.08942747207287555,0.10130632745052649,0.11476307832060682
Rio Grande do Norte,3442175,16,0.08825552209314312,0.1316613898292138,0.196415149563848
Rio Grande do Norte,3442175,17,0.06342818094097954,0.09007039568024536,0.12790333977171556
Rio Grande do Norte,3442175,18,0.06803933871988752,0.10818575302991827,0.17202044256831397
Rio Grande do Norte,3442175,19,0.07023111582776087,0.11487798943164432,0.18790748659357775
Rio Grande do Norte,3442175,20,0.06059098680531625,0.13063031269345954,0.28163064333677096
Rio Grande do Norte,3442175,21,0.06067438986168405,0.14533348367670318,0.34811757523654985
Rio Grande do Norte,3442175,22,0.0592926934921142,0.13609187045919263,0.31236559033272665
Rio Grande do Norte,3442175,23,0.03518726438505814,0.10081359732963555,0.2888369296152974
Rio Grande do Norte,3442175,24,0.08393310881103136,0.1407957112119737,0.2361813183914867
Rio Grande do Norte,3442175,25,0.050784379691242734,0.09863662010068214,0.19157825465305414
Rio Grande do Norte,3442175,26,0.07213419297329544,0.1273387107448537,0.22479141424878038
Rio Grande do Norte,3442175,27,0.056171742008119585,0.09843984940750339,0.17251385848014483
Rio Grande do Norte,3442175,28,0.06629117272180754,0.13166138982921372,0.2614936628818705
Rio Grande do Norte,3442175,29,0.09299000913080553,0.11706536931519942,0.1473739041537969
Rio Grande do Norte,3442175,30,0.04811689035115463,0.11419327100443694,0.2710088504790472
Rio Grande do Norte,3442175,31,0.055080098435851425,0.09309866156868256,0.15735921016870477
Rio Grande do Norte,3442175,32,0.07158998797066614,0.11706536931519942,0.19142761552801696
Rio Grande do Norte,3442175,33,0.0427229683852228,0.08412413712685643,0.16564556993155755
Rio Grande do Norte,3442175,34,0.06393755849163334,0.12970005507467086,0.26310207463699037
Rio Grande do Norte,3442175,35,0.028112252335331895,0.04670768301264451,0.07760344587074597
Rio Grande do Norte,3442175,36,0.03943025583937779,0.07285363982330334,0.13460863295244005
Rio Grande do Norte,3442175,37,0.08380483543352653,0.09588078212045031,0.10969682515898733
Rio Grande do Norte,3442175,38,0.03827035178536767,0.06223401988640014,0.101202969153309
Rio Grande do Norte,3442175,39,0.0425727264645671,0.06163115722905717,0.08922143016971534
Rio Grande do Norte,3442175,40,0.026754686679410257,0.05853268465759971,0.12805514092836046
Rio Grande do Norte,3442175,41,0.0312375174765522,0.04742882440300928,0.0720125530442688
Rio Grande do Norte,3442175,42,0.027382515069567244,0.05535679536735384,0.11190990986612528
Rio Grande do Norte,3442175,43,0.021354776620885814,0.04170256915290349,0.08143865444379245
Rio Grande do Norte,3442175,44,0.05514359100323713,0.0931434326506389,0.15732923605636798
Rio Grande do Norte,3442175,45,0.02754004921792571,0.04654933078434128,0.07867960508435239
Rio Grande do Norte,3442175,46,0.035452011816475844,0.05535679536735384,0.08643726085860552
Rio Grande do Norte,3442175,47,0.03725154322032071,0.09232115745827256,0.22880115500250617
Rio Grande do Norte,3442175,48,0.021789450548534255,0.04350486500745295,0.08686190939514177
Rio Grande do Norte,3442175,49,0.02350450743392317,0.0369684202155551,0.05814476636346816
Rio Grande do Norte,3442175,50,0.025553077712126948,0.03536984267314274,0.0489579292489358
Rio Grande do Norte,3442175,51,0.0,0.09293110273905132,0.09293110273905132
Rio Grande do Norte,3442175,52,0.02303926712508474,0.039143165389011955,0.06650330448242972
Paraíba,3972202,1,,,
Paraíba,3972202,2,,,
Paraíba,3972202,3,,,
Paraíba,3972202,4,,,
Paraíba,3972202,5,,,
Paraíba,3972202,6,,,
Paraíba,3972202,7,,,
Paraíba,3972202,8,,,
Paraíba,3972202,9,,,
Paraíba,3972202,10,,,
Paraíba,3972202,11,,,
Paraíba,3972202,12,,,
Paraíba,3972202,13,,,
Paraíba,3972202,14,,,
Paraíba,3972202,15,,,
Paraíba,3972202,16,,,
Paraíba,3972202,17,,,
Paraíba,3972202,18,,,
Paraíba,3972202,19,,,
Paraíba,3972202,20,,,
Paraíba,3972202,21,,,
Paraíba,3972202,22,,,
Paraíba,3972202,23,,,
Paraíba,3972202,24,,,
Paraíba,3972202,25,,,
Paraíba,3972202,26,,,
Paraíba,3972202,27,,,
Paraíba,3972202,28,,,
Paraíba,3972202,29,,,
Paraíba,3972202,30,,,
Paraíba,3972202,31,,,
Paraíba,3972202,32,,,
Paraíba,3972202,33,,,
Paraíba,3972202,34,,,
Paraíba,3972202,35,,,
Paraíba,3972202,36,,,
Paraíba,3972202,37,,,
Paraíba,3972202,38,,,
